,0.5,2.5,4.5,6.5,8.5,10.5,12.5,14.5,16.5,18.5,20.5,22.5,24.5,26.5,28.5,30.5,32.5,34.5,36.5,38.5,40.5,42.5,44.5,46.5,48.5,50.5,52.5,54.5,56.5,58.5,60.5,62.5,64.5,66.5,68.5,70.5,72.5,74.5,76.5,78.5,80.5,82.5,84.5,86.5,88.5,90.5,92.5,94.5,96.5,98.5,100.5,102.5,104.5,106.5,108.5,110.5,112.5,114.5,116.5,118.5,120.5,122.5,124.5,126.5,128.5,130.5,132.5,134.5,136.5,138.5,140.5,142.5,144.5,146.5,148.5,150.5,152.5,154.5,156.5,158.5,160.5,162.5,164.5,166.5,168.5,170.5,172.5,174.5,176.5,178.5,180.5,182.5
0,0.8504663520689699,0.7126733528944809,0.5804947961128821,0.4691225470092391,0.3871597847687074,0.3344832988050334,0.29625105389055034,0.26521606736450803,0.2400934288274049,0.2188976876893263,0.2006405190333954,0.1849566914789319,0.17092212562903408,0.15811570530139954,0.14648374588344634,0.13569269871667378,0.12575048448162668,0.11678075380236673,0.1086004509507457,0.10113476949939541,0.09436610793599388,0.0880999695493837,0.08237727785571337,0.07725215750537288,0.07269160566275856,0.06867934092897263,0.06519160126238048,0.06214257929041264,0.05950235244212184,0.057200074630412254,0.055156539049835175,0.05334534343190768,0.05172952460075371,0.05031480304787789,0.04909281805492729,0.04806180947066973,0.047198895329086686,0.04650803597045059,0.04589374319041493,0.045390339938007486,0.04493974122256585,0.04455910851860393,0.044236120767496355,0.04401962216593651,0.04382776568162738,0.04369971467948527,0.04359542571897778,0.04350961834640833,0.04345813392286666,0.043431291616575704,0.043429531465343514,0.043440092372736674,0.04346737471683568,0.04347837566203689,0.04349069672066225,0.04347177509491616,0.04346473448998739,0.04342205082260669,0.04337364666372136,0.0432904795180002,0.043209512561319274,0.04311974484847739,0.04302513671974697,0.04292436806170387,0.04283064000858955,0.04274087229574766,0.04266606586837942,0.04259169947881923,0.04253229437473269,0.0424860904048876,0.042454407682708105,0.04242316499833666,0.04241568435559984,0.04242492514956886,0.042452647531475915,0.04247992987557492,0.04249929153912905,0.0424860904048876,0.042454407682708105,0.04242228492272057,0.04237300068821914,0.042325916642757956,0.04226387131182312,0.04220094590527219,0.04213230000721663,0.04206981463847374,0.041992808022065266,0.04191316117880849,0.04181371263418954,0.041716464278610824,0.04162405633892065,0.04154000911758339
1,0.8445499062712949,0.7009054849829671,0.5631774327102892,0.4476017208077162,0.36365243383097373,0.31126331746895003,0.2746410355520634,0.24588243553103115,0.22318962914219842,0.20436551065580774,0.18837087415374218,0.17493280826086946,0.16324977677935823,0.15298515142211358,0.14397766637655737,0.13585516976750941,0.12849163743723815,0.12194401989997575,0.11604259334598087,0.11073266272693161,0.10599223725020364,0.10168232382908193,0.09784323891671101,0.09445214592075027,0.0914425085968493,0.08873679530434553,0.086289050925319,0.0840668531373108,0.08208119733663309,0.08035238271647752,0.07884488568875868,0.07754771085716446,0.07641603083672993,0.0754095291743106,0.07452256720513097,0.07374978819765438,0.07309711274989505,0.07254988033343682,0.07207961569116357,0.07167165829465916,0.07130091608567275,0.07096344199886157,0.07067699782826826,0.07044355710656429,0.07023746390902127,0.07005392537058011,0.06987320616452666,0.06969023149256304,0.0695188160833891,0.06937559399809246,0.06926000137019556,0.0691709104667433,0.0691063477550643,0.06906490356896469,0.06903840184452004,0.06901190012007538,0.06899272865983881,0.06896650886863294,0.06896904626778189,0.06897609459875122,0.068988781594496,0.06899385639279391,0.06899103706040619,0.0689752487990349,0.06897355719960226,0.06897919586437772,0.06900936272092642,0.06906969643402383,0.0691387700775232,0.06921207271960415,0.0692552085051364,0.06927494383185051,0.06925887363724045,0.0692334996457509,0.06919543865851654,0.06916104280338625,0.06911847088433154,0.06907533509879929,0.06902007618399979,0.06896594500215539,0.06890843062144571,0.06884809690834831,0.06879001866116108,0.06873335008016773,0.06868908656168038,0.06864651464262567,0.06862142258437487,0.06858815446219967,0.06856785526900802,0.0685410716113246,0.06852612914966963,0.06851146862125343
2,0.84486320588504,0.7014555990098796,0.5643537027289219,0.44936747132087135,0.3654560601380775,0.3123249561710699,0.2747073358535875,0.24534847805943338,0.22270164570563494,0.2045669092665017,0.18964919454824666,0.17749911907113122,0.16713896054743752,0.15814261042062724,0.15023991717093504,0.1431526812864607,0.1366936238150963,0.13089537175198265,0.12561240869879195,0.12080144950863748,0.11646640942093611,0.11251484528278907,0.10908683566000063,0.10608776226666262,0.10356330289597211,0.10136163326387411,0.0994464286491119,0.09772415833228204,0.0962074380848389,0.09483645174902447,0.09358923048144396,0.09247599740724147,0.09143911150166835,0.09053447368306573,0.08974838061347454,0.08911606944764675,0.08859817027811252,0.0882447111640877,0.08796129133296503,0.08778641063901059,0.08766438567718418,0.08759130120806889,0.08753583531632961,0.08755976177943282,0.08757085495778069,0.08762980106233498,0.08770462563785777,0.0878114246686185,0.08793257957724117,0.08805873729178541,0.0881596634634208,0.08821665194826665,0.08824906143010647,0.08824840889020365,0.08826232974146371,0.08827124778680218,0.08832258092582364,0.08834955257513999,0.0884091512195971,0.08843220762949656,0.08847114251036453,0.08850507458531091,0.08856184555685583,0.08862492441412795,0.0887097546014939,0.08879110457604485,0.08885026819390007,0.08890790921864875,0.08894053621378949,0.08898512644048186,0.08900426761096443,0.0890392872524155,0.08907256678745908,0.08912694511269366,0.08917914830491887,0.08924940510112195,0.08932357713674192,0.08939905425216754,0.08946952856167156,0.08952499445341085,0.08958067785845106,0.08963222851077345,0.0897061830330925,0.08978709798104156,0.08987171065510657,0.0899432725311153,0.09000613387508648,0.09005420431459385,0.09009444427526746,0.09013359666943635,0.09015861069904427,0.09017992700253623
3,0.8412639407441762,0.6939511017483492,0.5530307483270505,0.4351636658863547,0.35016958693489486,0.2977929324165922,0.26177634665988864,0.2343455320507972,0.2136099257757496,0.19716620201698815,0.1837296447029836,0.17275238381634897,0.16329535690692365,0.15510759898322063,0.1480555027835849,0.14190676018640017,0.1364529358390245,0.1317012517556014,0.12744206891446505,0.1235989543325966,0.12014402301094193,0.11695550376658127,0.11407131217376806,0.11141601830700339,0.10906224353073035,0.1069961456511739,0.10523658214970873,0.10372858547424256,0.10242280519479476,0.10129938077247062,0.10032360641708053,0.09950631514983972,0.09878371251248053,0.09813914775017206,0.0975343040656529,0.09697259185449084,0.09644237564945465,0.09600163217519642,0.09562949783530154,0.09535887291642382,0.09514401799565433,0.09497751044734558,0.09485212825735405,0.09480057110082953,0.09477589588583919,0.09480337966188535,0.09484470563170655,0.09489525973071114,0.09493798998106025,0.09499737098624024,0.0950794210913707,0.09517631644779616,0.09530530964485945,0.09542387104371544,0.09554504039212325,0.09561726053355837,0.09569349290507323,0.09574444822708579,0.09583512462688766,0.09594004444347258,0.09608308044581491,0.09624437209502003,0.09642070960702412,0.09659022632789266,0.09675372470364162,0.0968933503104162,0.09700468969512867,0.09710238749757008,0.09716838868238162,0.09722817091056958,0.09726708954234295,0.09730500511659639,0.09733971090678604,0.09738384543766307,0.09741794939334077,0.09744483133487494,0.0974618833127138,0.09747030899588123,0.09748655852770413,0.0974989964409513,0.09750962885066257,0.09749939766395926,0.09748294752063237,0.09744964601097063,0.09741875183935671,0.09738966317127867,0.09737481791998367,0.0973716081359199,0.09737682403502354,0.09739026500579064,0.097399693746478,0.09740892187566137
4,0.8393048845690606,0.6898920378849086,0.5470532110204103,0.4277408939855584,0.34225375938482766,0.29041939085163737,0.2551565123441316,0.22828252249162895,0.20786161223272118,0.1916024235502769,0.17832406699016903,0.1675770352881382,0.15845657308215022,0.15069573161373684,0.14414639737819962,0.13865471603732463,0.1339684736386666,0.13003887309734427,0.1266129350164437,0.12357871314241364,0.12089525619617732,0.1184745380638312,0.11634717652412434,0.1144287813243797,0.11271743885342544,0.11114502455354497,0.10971383475814445,0.1083790909658034,0.10716433059393517,0.10607605992052392,0.10514508808543586,0.10437198917202256,0.10371294148444944,0.1031451730497719,0.10266810978463839,0.10230605455093097,0.10204197620922048,0.10187185617604612,0.10174881097769842,0.10166021078044338,0.10157945638899277,0.10150444283105763,0.1014238798007242,0.10134982304837496,0.10125280296196393,0.101152721097678,0.10105053426110308,0.1009663353695432,0.10091772964577911,0.10092289639594301,0.10099121231477681,0.10108823240118783,0.10120477132155138,0.10130829768594657,0.10141526855045103,0.10149908471977653,0.10158500586139103,0.10164413644660013,0.10172240314352736,0.1018006698404546,0.1018969244823969,0.10199777179115156,0.10210263768336703,0.10218166982476298,0.10224041768773771,0.10227409724436166,0.10228691843921282,0.10230586318981379,0.1023098817732746,0.10231677077349313,0.10230662863428251,0.10229131974490799,0.10228022080011147,0.10228213441128328,0.102280794883463,0.10227141818872111,0.10222644832618347,0.10217076224108364,0.10211756385050719,0.10208235340494579,0.10207948298818806,0.10210359448895293,0.10213765676781124,0.10218071301917708,0.10221764571479311,0.10225802291051841,0.10229380743943135,0.10232614746823503,0.1023575306914528,0.1023958029148891,0.10243120472156768,0.10246660652824625
5,0.839866223959144,0.6915261397405978,0.5497746099532512,0.43173867522957143,0.3476112313203085,0.29684337858369825,0.2624172935220169,0.2362517875292323,0.21631552742291002,0.2003051044852716,0.18708824832423807,0.17634469420169574,0.16726050186064842,0.1595688719558362,0.15310272513459122,0.14759156871859458,0.14278707002788116,0.13863980874866183,0.13498235378226325,0.13176000862481205,0.12896661772121,0.12649683314277493,0.12431565616194808,0.12232846710321864,0.12051521644426647,0.11886922101098485,0.11737641096314916,0.11601357106438868,0.11476698322048443,0.1136484309226245,0.11269009893032281,0.11190728819482366,0.1112875117329277,0.11081265462534566,0.11045862227069282,0.11020114419458167,0.11003019563585213,0.10994472135648736,0.10988773850357753,0.1098638197751956,0.10987595501238938,0.10992009913609423,0.11000311119341967,0.11012780515241066,0.110251268000382,0.11041113655993462,0.11057698480158272,0.1107275320919865,0.11083446287769387,0.11090129461876097,0.11093717271133384,0.11096513651878033,0.11100242159537567,0.11103355111687271,0.111069956828454,0.11110337269898755,0.11117090793206588,0.11123404634007401,0.11131318919133769,0.11134766029988809,0.11136384061614645,0.11134554982385439,0.11131019935028995,0.11124811618029867,0.1111798774552091,0.11110601079402968,0.11104463111604962,0.11100031111934197,0.11095458413861184,0.11091782668102494,0.1108715720812864,0.11083868382976127,0.11081722732341867,0.11083393525868544,0.11086014033610386,0.11089865652371884,0.11091360572895755,0.11092908255320466,0.11094895620252199,0.11098817588214821,0.11104181714800469,0.11109915174692016,0.11115033079073733,0.11120045459653766,0.1112486437993071,0.11129296379601475,0.11133570093569714,0.11136858918722227,0.11140182918475301,0.1114340139442669,0.11147024378284538,0.11149328314621325
6,0.8367827782044855,0.6855160121836211,0.5411268391059234,0.4211849446445264,0.33623224437243665,0.2858944238961198,0.25253408761040197,0.22766978525881865,0.20907090861867575,0.19428566368928157,0.18205777080847746,0.17203808978823115,0.16345177594470983,0.15609240079279652,0.14982141939462462,0.14448396698255378,0.13991458826111175,0.13605998336071826,0.13269705673606186,0.1296876106796966,0.12698511631524637,0.12454634345533161,0.12246573877438775,0.12067073111448466,0.11918996698533162,0.11792708994517928,0.11685032841053193,0.11592252872637272,0.11511226653962665,0.11438759665158763,0.11374417868199668,0.11322263859007783,0.11280335785706053,0.11249796870203882,0.11227053277646835,0.11210247325284071,0.11197538691885782,0.11192208704927757,0.11193007334895409,0.11198944975089692,0.11205386099394016,0.11211063316772758,0.11214066859911972,0.1121793847910298,0.11220733683989763,0.11225369210106352,0.11229206106255288,0.11231879780494819,0.11230716558585413,0.1122627200920022,0.11219691992727608,0.11212747384313243,0.11207226420623823,0.1120187907214476,0.11196965761691598,0.11189326692435796,0.11182503614668682,0.11175697898422604,0.11173562431335186,0.11172468655509923,0.11174222169134551,0.11176513889911291,0.11179257010234965,0.11181079969943737,0.11181010523859593,0.1117953479457154,0.11177885450073129,0.11177677111820697,0.11179812578908115,0.1118505575826096,0.11192000366675327,0.11199569989846984,0.11207156974539678,0.11214552982500978,0.11222417751530246,0.11230438774248838,0.11237886866773245,0.11243442553504737,0.11247123195964351,0.11248841986546906,0.11250456608003247,0.11252574713569628,0.11256168548424061,0.11261984657971093,0.11269866788521397,0.11279554517259437,0.11290683252243458,0.11301100164865005,0.11311569162049662,0.11320562429946264,0.11328288306807247,0.11333184255739373
7,0.8350151814213574,0.6820143302656914,0.5362029949196971,0.41534943900160587,0.3299144728627987,0.2791008946299721,0.245063660287553,0.2196339581021131,0.20071364266610595,0.18590695806787322,0.17391157734258897,0.16429050935493056,0.15624309365513775,0.14949264412666277,0.14383925505029982,0.13903857799937264,0.13494327761681948,0.13147363371531007,0.12848784466011362,0.12589218302924954,0.12365586749225195,0.12168932091888844,0.12002107656492805,0.11856674516482367,0.11735779976433262,0.11632783569548343,0.11548169496531568,0.11477095750343352,0.11419337523513999,0.11371124967705544,0.1133209493239002,0.11302800789800521,0.11281046343886951,0.11266243636651643,0.11254743869932625,0.11246875608493297,0.11240252434578434,0.1123660363641646,0.11234096168485246,0.11234580369189204,0.11235963799771943,0.11240079505755592,0.11245526763675126,0.11254155911934961,0.11260398642439572,0.11266848887531591,0.1127084354333925,0.1127447504861894,0.112756163788497,0.1127471714897092,0.112724344885094,0.11268733811700574,0.11265707557300832,0.11260467813968708,0.11256611501219323,0.11250524406655271,0.11247671081078373,0.11242586973686806,0.11239941162697317,0.1123636153606448,0.1123525479159829,0.1123627507165306,0.11238938175524832,0.1124056370645955,0.11239699062345339,0.11236690100827881,0.11231294721555199,0.11226885036572719,0.11222475351590237,0.11219293461249938,0.11217114558082124,0.11218619038840853,0.11221800929181153,0.11228839132270838,0.11237796845294072,0.11248016938724056,0.1125815056774262,0.1126880298322971,0.1127855616883802,0.11289035655502268,0.11300051221517328,0.11311810381470609,0.11323016169190796,0.11334515935909813,0.11345427744631167,0.11357550055112417,0.11369585901182247,0.11380722517373296,0.1138992233074851,0.11397219927072459,0.11402667184991994,0.11406713719446505
8,0.845028454555758,0.7018419277231127,0.5649932051683357,0.45068544139260236,0.36850777644367366,0.31797833782206825,0.2830971795122291,0.25648146884307815,0.23626613532887647,0.22004549722969324,0.20650475730235449,0.1952578961066328,0.18546432065409515,0.17694382719334423,0.16958476608096104,0.16319282399522608,0.15760926827001487,0.15284268733943657,0.14873020768520692,0.14519315311629033,0.1421747786216085,0.13953736252562537,0.13731617875414642,0.1354189016404983,0.13386776909442785,0.1325637073938903,0.13149153341429978,0.13058039257425585,0.12981678876301553,0.12912772029065103,0.12851809483379617,0.12800048831382507,0.1275768944743702,0.12726602383259794,0.1270447182893925,0.12690362258617077,0.1267913594831726,0.12673814186467483,0.1266835439621238,0.12668170358338612,0.12668231704296534,0.12670654869634473,0.12671437030597985,0.12676850811384646,0.12680286185028306,0.12685837994220292,0.12689871490953697,0.12691727206180853,0.12692954125339304,0.12693736286302815,0.12695960077277504,0.12696236134088157,0.12697355697820242,0.1269465647567165,0.12692555376612807,0.12686466790288997,0.12684887131872494,0.126811603649287,0.126821112272765,0.1268284737877157,0.1268523987113055,0.12688061785194982,0.12693030807786707,0.1269824521421012,0.12704563847876135,0.1271126589377917,0.12717983276171682,0.12727568582097074,0.12737107878554021,0.12746708520968894,0.12754054699430112,0.1275864030978482,0.1276207568342848,0.12766139853140845,0.12771308250095817,0.1277751952833547,0.12784129555301618,0.12791797800041932,0.12798699220308213,0.1280451174982137,0.12809005341239194,0.12811658553919342,0.12813207539356886,0.12814051046278319,0.1281290080956727,0.1281061567263466,0.1280727231792788,0.1280207324799395,0.12795539903475203,0.12788853194061653,0.12782626579332518,0.12777381499930143
