,DislocationAnalysis.length.1/2<110>-inp,DislocationAnalysis.length.1/2<110>-out,DislocationAnalysis.length.1/3<100>-inp,DislocationAnalysis.length.1/3<100>-out,DislocationAnalysis.length.1/3<111>-inp,DislocationAnalysis.length.1/3<111>-out,DislocationAnalysis.length.1/6<110>-inp,DislocationAnalysis.length.1/6<110>-out,DislocationAnalysis.length.1/6<112>-inp,DislocationAnalysis.length.1/6<112>-out,DislocationAnalysis.length.other-inp,DislocationAnalysis.length.other-out,DislocationAnalysis.total_line_length-inp,DislocationAnalysis.total_line_length-out
20,-0.2775374633234975,-0.31592423632861255,-1.1959712218065164,-0.24773112752409077,-0.00435963798263117,0.366151824717889,0.04541888586065568,0.0508723389024226,-0.09215745108240014,-0.33759756678499286,0.057667197622919275,-0.829630445751306,-0.08963973668141989,-0.2772897475055771
21,0.24632753829180842,-0.11039367070365813,-0.9572695029721103,0.15927773812333612,0.13622391454561011,0.14319567654190735,-0.04300468033871141,0.06431030810311711,-0.4017182205657548,-0.12906891542435517,-0.23090520246087465,-0.24581501050651866,-0.32606884521926816,-0.08012401580006667
22,-0.10094205178189952,0.11869045271930645,-0.5258566414340038,0.4045550934415303,0.5811792354599277,0.11090303393923762,0.005789174586425361,0.18859328877591963,-0.17738376253583965,0.12398923291667074,-0.5662058269597452,0.1533550109709978,-0.15151320560852355,0.1544982045872274
23,0.7690302251653378,0.47073261877503114,-0.23482147696564937,0.4221710423563394,-0.36545800439691334,0.16128868561459342,-0.10358825268663452,0.5214911072554287,0.7622449304837744,0.5612892900217616,0.2593179205813101,0.6515630129275962,0.5542020763443674,0.5746193866658587
24,-0.23865567218213357,0.7576972296518392,-0.1709025782232061,0.27842289099643835,-0.054277715755688405,0.5307917242615332,0.39652322436302256,0.6910560870854994,0.5303331324366809,0.8592207448418492,0.1614353171433578,0.7127282066888796,0.46973166422000645,0.8566567314278046
25,0.9550146143336349,0.4798765199013104,-0.021453058285061388,0.0005699346871352873,0.7100230085223416,0.35824485311567855,0.3974459455893822,0.6399417710446187,0.598580968472632,0.6051081444279447,0.06287880670684842,0.43927862243899085,0.563866980581551,0.6243286655060132
26,0.76601662512644,0.6413580912622479,0.04721363900932829,0.13002977062502907,-0.10071259033330193,0.38539802137121626,-0.05533390861228327,0.6921476978783119,0.619166095587488,0.7727269323086858,0.2843174975327116,0.6479798210044834,0.47096725450859367,0.7679121178928909
27,-0.7289582817935951,-0.24109605109113375,-0.06294475550487277,-0.5072509836131616,0.3357133025420609,-0.2522230933792855,0.32183216307197426,0.09788994216965818,0.05702210780675898,-0.15609202102838537,-0.30244842664760085,-0.16780211330751627,0.08939085522746382,-0.13249281483369657
28,-0.12536136883315407,0.13662044299761078,-0.7415936144902986,-0.11714103932244768,0.3105889686234491,-0.03725052452624311,0.444425892368173,0.3965466647837985,0.13263175170303043,0.25323305045154143,0.7169583951917815,0.2579621408755486,0.1989258456734433,0.2702274743724331
29,1.9318899404429857,0.9236275075239888,1.0235459548387666,0.8106471077197455,0.18934621224512682,0.3178522747309387,0.1320189465160837,0.5651919778843393,1.3071728357020334,0.9892676572939365,2.0797499522328593,1.162394526112564,1.129005651313932,0.9361052171322086
30,0.8109156473182679,0.7044720906815058,0.4927675795410096,0.5753075401464969,0.36528910576370777,0.2828650139974229,0.4693907801101176,0.4511340702848088,0.6904891781519495,0.7570832192797639,0.20814412859962772,0.8449719873513857,0.6539764353285165,0.7201968630837996
31,-1.4768535423159648,-1.44529113350184,-0.553405020970132,-0.7655797015629844,-1.1643935306992859,-1.2115424079017743,-1.3101281768070407,-1.7703219704053907,-1.6362129655143463,-1.7267461106779223,-1.2747079506754488,-1.2316855198273373,-1.5968430252173107,-1.7698378385153717
32,-0.06524813404604402,0.2609866692693572,0.7762099314007145,0.19018552135810296,-0.5125404364092105,0.772520958428899,-0.19719304253301573,0.13998457288559507,-0.05260950779866391,0.1803702076964271,-0.7085083615680787,-0.014228253403075541,-0.09476409774433137,0.19415055461386999
33,0.00201658556748896,-0.21248732592721353,-1.0763179937456044,-0.08897472054279376,-1.2229258556004083,0.6235356182997975,-0.4318226782373671,0.17835136576402988,-0.2899240588502323,-0.17308870169648571,-1.1304132767229618,-0.49887050136783273,-0.3889356318293409,-0.10030038765327731
34,-0.7640167663431043,-0.3516135885652716,-0.923614193101713,-0.20607910806879204,0.7022094331571225,0.17386148425788406,0.5488435216673935,0.1698596080110093,-0.5077243203930522,-0.24068185146754217,-0.24739943831757216,-0.46457030622036655,-0.2891831364705695,-0.16996081038710997
35,-0.3422903572736544,-0.13862531498286046,-0.7806167313436845,-0.009051726512268488,0.41542025317626496,0.4028097107701143,0.185128888247462,0.20831523882199576,-0.2937907940441278,-0.08076047407297438,0.21417632037086776,-0.3586896872430003,-0.19037195882089009,-0.021765912605189897
36,0.30784308292302853,0.08321723262619685,-0.9379637232057121,0.23985119285268297,0.19228882148709658,0.201627159575807,0.05949826813937875,0.16019883458291417,-0.04383008433683244,0.0907594873248172,-0.7038800656749373,-0.07686088581584727,-0.05255725530426503,0.11324171141058059
37,-0.19949290215942028,0.3322897604549979,0.03048333761472577,0.5034043791223439,1.2352156548569724,0.42580289652578074,0.9993707295467402,0.2678665968959564,-0.013023033626566871,0.30166483586181414,-0.18635554342291982,0.056675359163108396,0.2177634271222928,0.3166141127773585
38,-0.03498327474831342,0.08591958508199582,0.46944548900214045,0.08385624825471893,0.8505978747583214,-0.1185951534657903,0.5654435918728211,0.25095684661694406,0.14918237371419707,0.16762429491581088,0.42855701403081525,0.16193691021774725,0.2709180367916417,0.1808018925659951
39,0.36218092787818534,0.4069489593354234,0.7356795526718827,0.328742264113302,1.5936902500509689,0.02889335875869392,0.5395916303813095,0.43830036612077095,0.30482870003578455,0.4768480493260512,0.34530746754180086,0.45986687721719477,0.4061634688712843,0.4764779217220081
40,1.4656097329058326,0.6778370743681847,1.3516037163460766,0.4453179271837371,0.19752154613497908,0.13927934693779775,-0.06287883418242757,0.4465834026047162,1.382857935921379,0.6926959352598061,2.079294518056429,0.735253060694518,1.1391078280587834,0.6605796666976573
41,0.3316565046466877,0.29274548316361404,-0.46459950302480024,0.03274497691280942,-0.437272692077201,0.16797170752870727,0.3592064859102919,0.498455572415196,0.5087253313261755,0.4254570158118014,0.14006565534648985,0.2613918656913228,0.44474331313281823,0.4394684807227378
42,-0.49064056060950634,-0.22480968980046612,-0.10983022065181558,-0.41265367806762754,-0.7970747571115737,-0.22948277902933967,0.46941477360411454,0.16186479251322794,0.007502691702057973,-0.07733233368614378,-0.6766908302270878,-0.03813481123521001,0.05852237072963362,-0.051522207374134155
43,-0.02454385701985018,0.5595948614625428,1.4502904277717619,0.2574826540428319,0.9492148836381205,0.4032004689614155,1.2195151501595802,0.46024053707061796,0.7240656364642319,0.5899276381747427,-0.28441933447639656,0.5141208354247908,0.8383795699938474,0.5792805939820056
44,0.8173297933456638,0.5226177655792412,0.42105352553693365,0.22818286783319763,-0.14043653770409037,0.20757348032846323,0.900400994442137,0.4180219121463722,0.63339924520821,0.5620418999308328,1.050758983445121,0.5710937215607856,0.7193439479554371,0.5441526658414233
45,-0.04328045927097435,0.4921568402061922,-0.35282389440106954,0.18782138178909236,1.146404958978053,0.15187753142271276,0.5758924157452583,0.21381106033686592,0.5303243024414286,0.4641793684990745,-0.1716047761523214,0.5993861297412053,0.5199411844592987,0.42659555146475725
46,-4.174129513466696,-3.534773586654282,-3.9166262475372804,-1.7658100420199077,-4.1284045194050805,-2.4352517045884667,-4.694085222165157,-3.956618041876993,-4.529244514711223,-4.1654723775174745,-2.974601993749019,-2.9437961607367527,-4.708973507757534,-4.206494340870236
47,-1.6311984540849949,-1.4047964452666264,-0.517220809716008,-0.6036797625132095,-0.937310857949484,-0.8269872044189697,-1.1627018667500977,-1.4544815869252972,-1.6288688176445163,-1.651994458732915,-1.9753687797445139,-1.307811025275683,-1.5795282157310027,-1.639109267492799
48,-0.16948317611662844,-0.3389619312117276,2.0709578086548106,-0.22529368533737681,-0.004706578714575471,-0.01052802579815193,-0.1943439865027159,-0.2171698946222591,-0.2490500108248881,-0.3299499688675809,-0.4392130295787382,-0.47897470136688014,-0.19312618471045084,-0.3170333560187686
49,-0.5601811722396803,0.026511798129220665,-0.9276740266334969,0.008970586342854858,0.7599451739623504,0.10281378019452347,0.39972258540571204,0.11201925302296445,-0.17949252594759457,-0.005929415910003399,-0.42659522263917893,-0.05182562947885572,-0.08198746779711996,0.02184823829814775
50,0.29364201888284924,0.2006541365001624,-0.7144942065766458,0.321919955022679,2.2884745773884987,0.16535638951070553,0.036855265088149736,0.17728338450071135,0.04262439918359462,0.1363565165873979,-1.2594693942970707,0.08704448935841924,0.0332308834310453,0.16160515563463207
51,-0.2723391694068624,0.45923119898797893,2.1603191962279737,0.1350752677261795,-0.7053526204511229,0.28353959857666666,0.29694611109603386,0.5276374825142938,0.19711479885390304,0.4834329290254544,0.6076005761040051,0.4326644874038408,0.2594904516214882,0.502949404728227
52,0.314145723533656,0.7767705664245597,2.916323269671281,0.38926610926351657,-0.7190698088015637,0.3670767233774086,0.7090604206110953,0.607006711751211,0.9783109006862531,0.7645657533401078,1.4850804886808362,0.7361664201940386,0.9829838155553006,0.7529520639679532
53,0.6927715967858745,0.4047153451644192,0.9305576706554746,0.18328472475583624,-0.7431088671462902,0.15589778495096596,0.24990652334643926,0.44326197009817747,0.6534513617005331,0.45259770522432063,0.8557949462977206,0.48449342979220944,0.5871824688724985,0.461723957471591
54,1.773849842544422,0.40528048129117167,0.826351967924964,0.08733797697206569,-0.2277915131922441,0.2395167858409053,0.2465789684929547,0.5866624938537228,0.6479414446627771,0.6082890175173787,0.8951693570317332,0.46535102993463795,0.6179611352335996,0.6078297255920404
55,0.8596257917352119,0.41386235659747683,0.2541177825949035,0.12784106374442672,0.6631890754592291,0.28610927528828256,0.5659433420764088,0.577142945998645,0.6896864513107772,0.6643692890384045,1.6142389094664225,0.41746152010158255,0.7175588124883063,0.6498991548275654
56,1.9169829215786933,0.45186888566395567,1.2624645239126124,0.04507904230695203,0.13618814745984764,0.32076856762236616,1.0217689989591605,0.44672852524659845,0.8498770142802101,0.5904537455682828,0.6714938619523139,0.36557896515070354,0.9482342420974703,0.5621363831084238
57,-0.12730163692974372,0.49398351718539857,-0.36358317863964373,0.09597502715871542,1.048060801866825,0.28114579850047505,1.120746960404574,0.4648710542352035,0.47278805337401764,0.6267625861807034,0.6768592339956712,0.468987867783369,0.6168774085051325,0.5972208233070404
58,-0.048670010823016696,0.6554064408625635,-0.13067914948116766,0.3470551420197552,0.8076518239182064,0.23250265707592632,1.0825266955206843,0.18529037361280132,0.6190448838344764,0.6563582013878744,0.5898238523972736,0.5841144704774592,0.7163604494537594,0.5719618062584289
59,-0.02443419771924482,0.47049333913243174,-0.055778771360451174,0.1358390670436762,0.1039865291844535,0.20679588447677588,1.0132088058286541,0.1704093902328765,0.256590435969585,0.5275118322041692,0.2326901202278151,0.40121071723483226,0.41402728310389136,0.45724402872170344
60,1.1605730040486009,0.9778802419574788,0.3507772497048194,0.588309823061067,0.28672414708223926,0.29944382609150466,0.6374055646035544,0.29140022969920665,0.7064802995548121,0.9969528392824145,1.1913599568069912,0.9318684928530132,0.7353002581239849,0.8728540189052865
61,-2.97828265598433,-2.7021718020873777,-2.1860800180755717,-1.590258328303733,-2.5323611648830706,-2.248861799817732,-3.6194865498388253,-2.999615849748423,-3.3340003027517042,-3.039010375608143,-2.2223841978685073,-2.0517342281774376,-3.474424400476323,-3.1504254705494077
62,0.7132339484344357,-0.20526449612368936,-0.5277746970728714,-0.15331090034803196,0.3077996468919082,0.42623210422937063,0.06420990483240985,0.10310461626923484,0.08403065510462682,-0.1839033896371376,-1.158163639122975,-0.4411227350450133,0.05114014716426141,-0.1859613997492886
63,-1.235771077552954,-0.5054204810501233,-0.1960594966681981,-0.35736379270414886,0.24939914924975426,0.23376098140667523,0.11483000741507965,0.19153542367321563,-0.5316094575519514,-0.3841467727259271,-0.7329939573244246,-0.5801743491339835,-0.42018997976974504,-0.3336500808000409
64,-0.23675306485544922,-0.46771803967357073,-0.7885164939391132,-0.2217256117082229,-0.4419786186475392,0.049431914293961654,0.27858011973226837,0.08195373669603612,-0.43748210952023214,-0.35328138663274444,-1.094617937679942,-0.3587584876068348,-0.3282741168390544,-0.290728111802693
65,0.8538969240307921,0.45586856442187695,1.0480782835096392,0.3827005470935063,-0.5826357491807954,0.5577043275386018,-0.07928558537906838,0.45492880131034497,0.6802744790981023,0.3921527162284093,1.6420949646421548,0.10080868814337407,0.5685552509543754,0.35722773306763145
66,-0.19723030217922144,0.433285071214371,1.7678569136110411,0.28832825398774276,0.9090913668234606,0.5762985718290707,1.0713121364254619,0.4243842691576418,0.3264437256878523,0.3452352808124175,0.40655812585487183,-0.02362346959817785,0.5381973116546988,0.31620308457243596
67,-0.02277121627165002,0.20593923324710772,-0.015503420730098583,0.16877190837035982,0.6679537622419076,0.4041146715800039,0.08452896660772069,0.23844395383605388,0.2542970453843765,0.1252937136018062,-0.31353569126351033,-0.14462664453644436,0.20663070544043194,0.12556574754492544
68,1.0962410245856375,0.18090736415994968,0.421564345291074,0.16356496052574698,0.7260098739439513,0.1498551385705298,0.5128450543278262,0.47177875497081345,0.6744049404354939,0.3224947728413099,0.5905307306115759,0.3511087164535809,0.6757254244061528,0.3594817638263237
69,0.6435903235218774,0.7377372378917073,0.44590196688076844,0.6138583866399898,-0.15676421235721705,0.36700833907009667,0.3610663244594292,0.6493351018751667,0.7068431320870161,0.8142392218627066,0.7760274067056798,0.8330152454743711,0.6458603030408057,0.7781124492568381
70,0.8315862408710046,0.5157112048629955,-0.6889829975996236,0.22486230069434043,-0.9122590801191421,0.24082097789866452,-0.0891393706003214,0.6069845422191804,0.5832850085142098,0.6143871921173769,0.2184286827760218,0.524175365260632,0.4048486968042937,0.6238804396985387
71,0.4707480661575971,0.6653358218274974,0.6607058730617865,0.19701435065391593,0.18983571036177693,0.4864117939439154,0.5556652147755585,0.5466024712696509,0.7709986666866939,0.6081936320618269,1.1418747840992438,0.21932260298665085,0.7529040220106396,0.5817405478495914
72,0.059914480948407345,-0.016109946652960616,-0.7138306753862764,-0.2075355808606787,0.6787799481455465,0.09599818425539297,-0.035863530996152804,0.42390567274284763,0.2787184040731745,0.17938911051224693,-0.6664145958901884,0.12502124503895118,0.17346063118937138,0.2318588232870269
73,0.6112456297449569,0.7973383557999512,0.0969700791571313,0.4852513299198762,1.275141430783151,0.4888864959895898,0.6988110855030527,0.6667719400391263,0.8618536987504086,0.87492236929684,0.7524446676049195,0.7694332875492762,0.8477283380261582,0.8283000246281915
74,1.4567779131398026,1.0907185594679163,0.8300414762239399,0.761894455397325,-0.7228723609770782,0.5307288462191764,-0.14355113076325665,0.6869481038661291,0.7423397130033891,1.1451859515876208,0.1474170038899274,1.1348301162660448,0.5628813447129062,1.049656438227771
75,0.42509952080000346,1.0346307787020805,0.40932299656401483,0.5703681622972709,0.4299892091263473,0.43986634096530963,0.7057075012068026,0.5509360833386125,0.9619994912737582,1.0535309039682375,1.8895547238232808,0.9921779179214667,0.9491554689075485,0.9715257793966288
76,-2.97828265598433,-2.6639630691498297,-2.1860800180755717,-1.6991785993792092,-2.5323611648830706,-2.2799301982628037,-3.6194865498388253,-2.956511333204759,-3.3340003027517042,-3.0589931237011996,-2.2223841978685073,-2.2095024255447697,-3.474424400476323,-3.1681693722558038
77,-1.038367721415412,-0.6103095716362787,0.20244175969388323,-0.24131715466732828,0.4182284803674321,-0.5115420772147274,-0.6131936125475477,-0.744349470741767,-1.0344206935947398,-0.7961530286175815,-1.0495006807035736,-0.5546271468320327,-0.9373539473223218,-0.7061835063643969
78,-0.1988847914924179,-0.09723394522281126,0.21463424076134174,0.21401780659337533,-0.6926415091275118,0.054729654107276815,-1.2007288126251865,-0.230939605075676,-0.14481552913605356,-0.26171223529163967,-0.296911727539225,-0.1190375642951409,-0.3865914966429216,-0.20911464101270383
79,-0.16948317611662844,-0.35604335973857815,2.0709578086548106,-0.3670644138275634,-0.004706578714575471,0.20155660100718364,-0.1943439865027159,-0.1626321203592198,-0.2490500108248881,-0.3453279987916318,-0.4392130295787382,-0.5334882142020518,-0.19312618471045084,-0.2941274124465707
80,-0.06524813404604402,0.044264347490681644,0.7762099314007145,0.007740085472363489,-0.5125404364092105,0.6745182094858677,-0.19719304253301573,0.24970931050162903,-0.05260950779866391,0.08703950870221888,-0.7085083615680787,-0.14486923628044224,-0.09476409774433137,0.08873425265693413
81,0.7132339484344357,-0.31631078464269535,-0.5277746970728714,-0.25966197114252054,0.3077996468919082,0.6167015058421867,0.06420990483240985,0.228207304892436,0.08403065510462682,-0.19136546550114986,-1.158163639122975,-0.5705132288983634,0.05114014716426141,-0.17701456916019254
82,-0.2775374633234975,-0.44285561352745617,-1.1959712218065164,-0.34927517849770595,-0.00435963798263117,0.44449940865131055,0.04541888586065568,0.13524441846111301,-0.09215745108240014,-0.3015501772478473,0.057667197622919275,-0.62814833763872,-0.08963973668141989,-0.2666244031871656
83,-0.8223669601861019,-0.4605252897557648,-1.6025386962295016,-0.24808309085426572,1.3805163750396474,-0.07055759127982242,0.6155173283207063,0.009759393383077963,-0.8982268468151204,-0.37594765765093996,0.21668767932753497,-0.5191817171341171,-0.5569640928998609,-0.30753595138087064
84,0.30784308292302853,0.09139352539880008,-0.9379637232057121,0.10082901197742444,0.19228882148709658,0.2451692735519373,0.05949826813937875,0.15132922873605992,-0.04383008433683244,0.062047139902816184,-0.7038800656749373,-0.05080493189721835,-0.05255725530426503,0.0863861656945204
85,-0.19723030217922144,0.4258395613950654,1.7678569136110411,0.2999769093681124,0.9090913668234606,0.5816134675772275,1.0713121364254619,0.4037624120037151,0.3264437256878523,0.3883506740326226,0.40655812585487183,0.18566009377947523,0.5381973116546988,0.35808904291160104
86,0.17836683288149402,0.5513618006636989,0.706965221320246,0.6066609463365609,-0.643274244475279,0.20524451994805304,0.2507113336880167,0.30198286594870183,0.4448916901898059,0.4333324982983271,0.4977139849954142,0.5478889769514552,0.4058467417576139,0.42759743680272777
87,0.36218092787818534,0.48080774852674324,0.7356795526718827,0.35310107640002286,1.5936902500509689,0.13754218853298994,0.5395916303813095,0.4476835232387373,0.30482870003578455,0.5031016194522238,0.34530746754180086,0.49464585719779564,0.4061634688712843,0.5024553226402304
88,-0.08120854679798128,0.49134347953308577,-0.03758167662098799,0.3717932034297604,-1.1159919773627962,-0.05596960395710937,0.9587970456657331,0.28239493730757204,0.6172804902375901,0.4607389237953612,0.766033122484771,0.5922299165621183,0.6616151133105461,0.4727696173300018
89,0.8697890304843696,0.37348563032750803,0.3117304625788364,0.29953823621801234,-0.8621928244193384,0.07756308941176826,0.19072211446287213,0.4033377543107264,0.7868982772296818,0.39941732027753574,0.024035324989071682,0.3786906712397382,0.6342938543040333,0.4071603739722036
90,0.6435903235218774,0.847521227455232,0.44590196688076844,0.6938872877875468,-0.15676421235721705,0.2763645630387117,0.3610663244594292,0.5982877820784296,0.7068431320870161,0.8136387583743954,0.7760274067056798,0.9027501920312204,0.6458603030408057,0.7723835372593157
91,1.2443312947645069,0.9787388739334517,1.128499180049559,0.6084793824779808,1.0993543795668472,0.3762146444198322,0.21725137801357164,0.7036412021041798,1.0908379520077602,1.0185264871033155,1.8180336858751787,1.0900151436954957,0.9829974064575566,0.9540113896682811
92,-1.4768535423159648,-1.4912103244172101,-0.553405020970132,-0.806089713176803,-1.1643935306992859,-1.3784761920231006,-1.3101281768070407,-1.7896105932708508,-1.6362129655143463,-1.7770480836356626,-1.2747079506754488,-1.2363971638982747,-1.5968430252173107,-1.8205879582142899
93,-1.6311984540849949,-1.4320764374327126,-0.517220809716008,-0.743517577149035,-0.937310857949484,-1.1627194789641067,-1.1627018667500977,-1.5758104736995335,-1.6288688176445163,-1.6860532294008692,-1.9753687797445139,-1.2784628156551037,-1.5795282157310027,-1.6939417017627107
94,-0.6617866064351148,-0.8194444089154729,0.8525992460245391,-0.2584961926180256,0.7831840715026175,-0.9459779866014344,-0.8562305685492078,-1.2261529024633688,-0.6072684691489485,-1.0569777338705961,-0.13994994389466342,-0.6444071395948043,-0.6166346538423539,-1.1079933031279268
95,0.8799094393383342,-0.23756336850301807,0.5153383298136873,0.1491700173539101,1.465941971729805,0.009361529559612336,-0.5484043234657747,-0.1791207444096301,0.267495480106831,-0.2680397235524907,0.849054027458962,-0.3247557561309975,0.16462418108159227,-0.24694057561414695
96,0.00201658556748896,-0.39900918354392445,-1.0763179937456044,-0.18297648760751883,-1.2229258556004083,0.4149238034334246,-0.4318226782373671,0.22725592604814437,-0.2899240588502323,-0.2829221576579499,-1.1304132767229618,-0.6326225048527192,-0.3889356318293409,-0.18436627586288523
97,-0.02277121627165002,0.1807574456122012,-0.015503420730098583,0.5065801685866802,0.6679537622419076,0.17312104978074672,0.08452896660772069,0.30152922404475646,0.2542970453843765,0.1926630277566943,-0.31353569126351033,0.10707373768441641,0.20663070544043194,0.23691514876040287
98,0.29364201888284924,0.18406053535063904,-0.7144942065766458,0.6134676432747597,2.2884745773884987,0.05012075597446142,0.036855265088149736,0.19878176819818805,0.04262439918359462,0.16185786791015744,-1.2594693942970707,0.1567586675864021,0.0332308834310453,0.19277650293112458
99,0.24632753829180842,-0.11337257429819658,-0.9572695029721103,0.2813600075682814,0.13622391454561011,-0.040490050052497395,-0.04300468033871141,0.036227790416674566,-0.4017182205657548,-0.12798215899758247,-0.23090520246087465,-0.140157537967184,-0.32606884521926816,-0.08403061578506765
100,-0.10094205178189952,0.1350195128798788,-0.5258566414340038,0.4815301382164563,0.5811792354599277,-0.060936732739349964,0.005789174586425361,0.13318384062903021,-0.17738376253583965,0.11876724973221542,-0.5662058269597452,0.1782089264653024,-0.15151320560852355,0.134598988910426
